variant,date,budget,touch_limit,policy,residual,forecast_residual_num,forecast_residual,worst_station_residual,moves,touched,unused_budget,net_flow_bound,feasible
primary_24h,2026-03-04,0,40,optimized,6950,326550,5442.5,195,0,0,0,230,True
primary_24h,2026-03-04,0,40,oracle,6950,326550,5442.5,195,0,0,0,230,True
primary_24h,2026-03-04,50,0,no_action,6950,326550,5442.5,195,0,0,50,230,True
primary_24h,2026-03-04,50,0,greedy,6950,326550,5442.5,195,0,0,50,230,True
primary_24h,2026-03-04,50,0,optimized,6950,326550,5442.5,195,0,0,50,230,True
primary_24h,2026-03-04,50,0,oracle,6950,326550,5442.5,195,0,0,50,230,True
primary_24h,2026-03-04,50,1,no_action,6950,326550,5442.5,195,0,0,50,230,True
primary_24h,2026-03-04,50,1,greedy,6950,326550,5442.5,195,0,0,50,230,True
primary_24h,2026-03-04,50,1,optimized,6950,326550,5442.5,195,0,0,50,230,True
primary_24h,2026-03-04,50,1,oracle,6950,326550,5442.5,195,0,0,50,230,True
primary_24h,2026-03-04,50,2,no_action,6950,326550,5442.5,195,0,0,50,230,True
primary_24h,2026-03-04,50,2,greedy,6850,320550,5342.5,145,50,2,0,230,True
primary_24h,2026-03-04,50,2,optimized,6850,320550,5342.5,145,50,2,0,230,True
primary_24h,2026-03-04,50,2,oracle,6850,320550,5342.5,145,50,2,0,230,True
primary_24h,2026-03-04,50,5,no_action,6950,326550,5442.5,195,0,0,50,230,True
primary_24h,2026-03-04,50,5,greedy,6850,320550,5342.5,145,50,2,0,230,True
primary_24h,2026-03-04,50,5,optimized,6850,320550,5342.5,145,50,2,0,230,True
primary_24h,2026-03-04,50,5,oracle,6850,320550,5342.5,145,50,2,0,230,True
primary_24h,2026-03-04,50,10,no_action,6950,326550,5442.5,195,0,0,50,230,True
primary_24h,2026-03-04,50,10,greedy,6850,320550,5342.5,145,50,2,0,230,True
primary_24h,2026-03-04,50,10,optimized,6850,320550,5342.5,145,50,2,0,230,True
primary_24h,2026-03-04,50,10,oracle,6850,320550,5342.5,145,50,2,0,230,True
primary_24h,2026-03-04,50,20,no_action,6950,326550,5442.5,195,0,0,50,230,True
primary_24h,2026-03-04,50,20,greedy,6850,320550,5342.5,145,50,2,0,230,True
primary_24h,2026-03-04,50,20,optimized,6850,320550,5342.5,145,50,2,0,230,True
primary_24h,2026-03-04,50,20,oracle,6850,320550,5342.5,145,50,2,0,230,True
primary_24h,2026-03-04,50,40,no_action,6950,326550,5442.5,195,0,0,50,230,True
primary_24h,2026-03-04,50,40,greedy,6850,320550,5342.5,145,50,2,0,230,True
primary_24h,2026-03-04,50,40,optimized,6850,320550,5342.5,145,50,2,0,230,True
primary_24h,2026-03-04,50,40,oracle,6850,320550,5342.5,145,50,2,0,230,True
primary_24h,2026-03-04,100,0,no_action,6950,326550,5442.5,195,0,0,100,230,True
primary_24h,2026-03-04,100,0,greedy,6950,326550,5442.5,195,0,0,100,230,True
primary_24h,2026-03-04,100,0,optimized,6950,326550,5442.5,195,0,0,100,230,True
primary_24h,2026-03-04,100,0,oracle,6950,326550,5442.5,195,0,0,100,230,True
primary_24h,2026-03-04,100,1,no_action,6950,326550,5442.5,195,0,0,100,230,True
primary_24h,2026-03-04,100,1,greedy,6950,326550,5442.5,195,0,0,100,230,True
primary_24h,2026-03-04,100,1,optimized,6950,326550,5442.5,195,0,0,100,230,True
primary_24h,2026-03-04,100,1,oracle,6950,326550,5442.5,195,0,0,100,230,True
primary_24h,2026-03-04,100,2,no_action,6950,326550,5442.5,195,0,0,100,230,True
primary_24h,2026-03-04,100,2,greedy,6818,318730,5312.166666666667,129,66,2,34,230,True
primary_24h,2026-03-04,100,2,optimized,6818,318730,5312.166666666667,129,66,2,34,230,True
primary_24h,2026-03-04,100,2,oracle,6750,318730,5312.166666666667,95,100,2,0,230,True
primary_24h,2026-03-04,100,5,no_action,6950,326550,5442.5,195,0,0,100,230,True
primary_24h,2026-03-04,100,5,greedy,6750,314550,5242.5,95,100,3,0,230,True
primary_24h,2026-03-04,100,5,optimized,6750,314550,5242.5,95,100,3,0,230,True
primary_24h,2026-03-04,100,5,oracle,6750,318730,5312.166666666667,95,100,2,0,230,True
primary_24h,2026-03-04,100,10,no_action,6950,326550,5442.5,195,0,0,100,230,True
primary_24h,2026-03-04,100,10,greedy,6750,314550,5242.5,95,100,3,0,230,True
primary_24h,2026-03-04,100,10,optimized,6750,314550,5242.5,95,100,3,0,230,True
primary_24h,2026-03-04,100,10,oracle,6750,318730,5312.166666666667,95,100,2,0,230,True
primary_24h,2026-03-04,100,20,no_action,6950,326550,5442.5,195,0,0,100,230,True
primary_24h,2026-03-04,100,20,greedy,6750,314550,5242.5,95,100,3,0,230,True
primary_24h,2026-03-04,100,20,optimized,6750,314550,5242.5,95,100,3,0,230,True
primary_24h,2026-03-04,100,20,oracle,6750,318730,5312.166666666667,95,100,2,0,230,True
primary_24h,2026-03-04,100,40,no_action,6950,326550,5442.5,195,0,0,100,230,True
primary_24h,2026-03-04,100,40,greedy,6750,314550,5242.5,95,100,3,0,230,True
primary_24h,2026-03-04,100,40,optimized,6750,314550,5242.5,95,100,3,0,230,True
primary_24h,2026-03-04,100,40,oracle,6750,318730,5312.166666666667,95,100,2,0,230,True
primary_24h,2026-03-04,200,0,no_action,6950,326550,5442.5,195,0,0,200,230,True
primary_24h,2026-03-04,200,0,greedy,6950,326550,5442.5,195,0,0,200,230,True
primary_24h,2026-03-04,200,0,optimized,6950,326550,5442.5,195,0,0,200,230,True
primary_24h,2026-03-04,200,0,oracle,6950,326550,5442.5,195,0,0,200,230,True
primary_24h,2026-03-04,200,1,no_action,6950,326550,5442.5,195,0,0,200,230,True
primary_24h,2026-03-04,200,1,greedy,6950,326550,5442.5,195,0,0,200,230,True
primary_24h,2026-03-04,200,1,optimized,6950,326550,5442.5,195,0,0,200,230,True
primary_24h,2026-03-04,200,1,oracle,6950,326550,5442.5,195,0,0,200,230,True
primary_24h,2026-03-04,200,2,no_action,6950,326550,5442.5,195,0,0,200,230,True
primary_24h,2026-03-04,200,2,greedy,6818,318730,5312.166666666667,129,66,2,134,230,True
primary_24h,2026-03-04,200,2,optimized,6818,318730,5312.166666666667,129,66,2,134,230,True
primary_24h,2026-03-04,200,2,oracle,6730,318730,5312.166666666667,85,110,2,90,230,True
primary_24h,2026-03-04,200,5,no_action,6950,326550,5442.5,195,0,0,200,230,True
primary_24h,2026-03-04,200,5,greedy,6630,306250,5104.166666666667,72,171,5,29,230,True
primary_24h,2026-03-04,200,5,optimized,6630,306250,5104.166666666667,72,171,5,29,230,True
primary_24h,2026-03-04,200,5,oracle,6550,313430,5223.833333333333,67,200,5,0,230,True
primary_24h,2026-03-04,200,10,no_action,6950,326550,5442.5,195,0,0,200,230,True
primary_24h,2026-03-04,200,10,greedy,6570,302550,5042.5,72,200,6,0,230,True
primary_24h,2026-03-04,200,10,optimized,6570,302550,5042.5,72,200,6,0,230,True
primary_24h,2026-03-04,200,10,oracle,6550,313430,5223.833333333333,67,200,5,0,230,True
primary_24h,2026-03-04,200,20,no_action,6950,326550,5442.5,195,0,0,200,230,True
primary_24h,2026-03-04,200,20,greedy,6570,302550,5042.5,72,200,6,0,230,True
primary_24h,2026-03-04,200,20,optimized,6570,302550,5042.5,72,200,6,0,230,True
primary_24h,2026-03-04,200,20,oracle,6550,313430,5223.833333333333,67,200,5,0,230,True
primary_24h,2026-03-04,200,40,no_action,6950,326550,5442.5,195,0,0,200,230,True
primary_24h,2026-03-04,200,40,greedy,6570,302550,5042.5,72,200,6,0,230,True
primary_24h,2026-03-04,200,40,optimized,6570,302550,5042.5,72,200,6,0,230,True
primary_24h,2026-03-04,200,40,oracle,6550,313430,5223.833333333333,67,200,5,0,230,True
primary_24h,2026-03-04,400,0,no_action,6950,326550,5442.5,195,0,0,400,230,True
primary_24h,2026-03-04,400,0,greedy,6950,326550,5442.5,195,0,0,400,230,True
primary_24h,2026-03-04,400,0,optimized,6950,326550,5442.5,195,0,0,400,230,True
primary_24h,2026-03-04,400,0,oracle,6950,326550,5442.5,195,0,0,400,230,True
primary_24h,2026-03-04,400,1,no_action,6950,326550,5442.5,195,0,0,400,230,True
primary_24h,2026-03-04,400,1,greedy,6950,326550,5442.5,195,0,0,400,230,True
primary_24h,2026-03-04,400,1,optimized,6950,326550,5442.5,195,0,0,400,230,True
primary_24h,2026-03-04,400,1,oracle,6950,326550,5442.5,195,0,0,400,230,True
primary_24h,2026-03-04,400,2,no_action,6950,326550,5442.5,195,0,0,400,230,True
primary_24h,2026-03-04,400,2,greedy,6818,318730,5312.166666666667,129,66,2,334,230,True
primary_24h,2026-03-04,400,2,optimized,6818,318730,5312.166666666667,129,66,2,334,230,True
primary_24h,2026-03-04,400,2,oracle,6730,318730,5312.166666666667,85,110,2,290,230,True
primary_24h,2026-03-04,400,5,no_action,6950,326550,5442.5,195,0,0,400,230,True
primary_24h,2026-03-04,400,5,greedy,6630,306250,5104.166666666667,72,171,5,229,230,True
primary_24h,2026-03-04,400,5,optimized,6630,306250,5104.166666666667,72,171,5,229,230,True
primary_24h,2026-03-04,400,5,oracle,6474,310530,5175.5,58,238,5,162,230,True
primary_24h,2026-03-04,400,10,no_action,6950,326550,5442.5,195,0,0,400,230,True
primary_24h,2026-03-04,400,10,greedy,6370,289150,4819.166666666667,45,314,10,86,230,True
primary_24h,2026-03-04,400,10,optimized,6370,289150,4819.166666666667,44,314,10,86,230,True
primary_24h,2026-03-04,400,10,oracle,6214,301050,5017.5,41,368,10,32,230,True
primary_24h,2026-03-04,400,20,no_action,6950,326550,5442.5,195,0,0,400,230,True
primary_24h,2026-03-04,400,20,greedy,6238,278550,4642.5,45,400,18,0,230,True
primary_24h,2026-03-04,400,20,optimized,6238,278550,4642.5,45,400,18,0,230,True
primary_24h,2026-03-04,400,20,oracle,6150,298750,4979.166666666667,39,400,13,0,230,True
primary_24h,2026-03-04,400,40,no_action,6950,326550,5442.5,195,0,0,400,230,True
primary_24h,2026-03-04,400,40,greedy,6238,278550,4642.5,45,400,18,0,230,True
primary_24h,2026-03-04,400,40,optimized,6238,278550,4642.5,45,400,18,0,230,True
primary_24h,2026-03-04,400,40,oracle,6150,298750,4979.166666666667,39,400,13,0,230,True
primary_24h,2026-03-05,0,0,no_action,6955,363700,6061.666666666667,157,0,0,0,245,True
primary_24h,2026-03-05,0,0,greedy,6955,363700,6061.666666666667,157,0,0,0,245,True
primary_24h,2026-03-05,0,0,optimized,6955,363700,6061.666666666667,157,0,0,0,245,True
primary_24h,2026-03-05,0,0,oracle,6955,363700,6061.666666666667,157,0,0,0,245,True
primary_24h,2026-03-05,0,1,no_action,6955,363700,6061.666666666667,157,0,0,0,245,True
primary_24h,2026-03-05,0,1,greedy,6955,363700,6061.666666666667,157,0,0,0,245,True
primary_24h,2026-03-05,0,1,optimized,6955,363700,6061.666666666667,157,0,0,0,245,True
primary_24h,2026-03-05,0,1,oracle,6955,363700,6061.666666666667,157,0,0,0,245,True
primary_24h,2026-03-05,0,2,no_action,6955,363700,6061.666666666667,157,0,0,0,245,True
primary_24h,2026-03-05,0,2,greedy,6955,363700,6061.666666666667,157,0,0,0,245,True
primary_24h,2026-03-05,0,2,optimized,6955,363700,6061.666666666667,157,0,0,0,245,True
primary_24h,2026-03-05,0,2,oracle,6955,363700,6061.666666666667,157,0,0,0,245,True
primary_24h,2026-03-05,0,5,no_action,6955,363700,6061.666666666667,157,0,0,0,245,True
primary_24h,2026-03-05,0,5,greedy,6955,363700,6061.666666666667,157,0,0,0,245,True
primary_24h,2026-03-05,0,5,optimized,6955,363700,6061.666666666667,157,0,0,0,245,True
primary_24h,2026-03-05,0,5,oracle,6955,363700,6061.666666666667,157,0,0,0,245,True
primary_24h,2026-03-05,0,10,no_action,6955,363700,6061.666666666667,157,0,0,0,245,True
primary_24h,2026-03-05,0,10,greedy,6955,363700,6061.666666666667,157,0,0,0,245,True
primary_24h,2026-03-05,0,10,optimized,6955,363700,6061.666666666667,157,0,0,0,245,True
primary_24h,2026-03-05,0,10,oracle,6955,363700,6061.666666666667,157,0,0,0,245,True
primary_24h,2026-03-05,0,20,no_action,6955,363700,6061.666666666667,157,0,0,0,245,True
primary_24h,2026-03-05,0,20,greedy,6955,363700,6061.666666666667,157,0,0,0,245,True
primary_24h,2026-03-05,0,20,optimized,6955,363700,6061.666666666667,157,0,0,0,245,True
primary_24h,2026-03-05,0,20,oracle,6955,363700,6061.666666666667,157,0,0,0,245,True
primary_24h,2026-03-05,0,40,no_action,6955,363700,6061.666666666667,157,0,0,0,245,True
primary_24h,2026-03-05,0,40,greedy,6955,363700,6061.666666666667,157,0,0,0,245,True
primary_24h,2026-03-05,0,40,optimized,6955,363700,6061.666666666667,157,0,0,0,245,True
primary_24h,2026-03-05,0,40,oracle,6955,363700,6061.666666666667,157,0,0,0,245,True
primary_24h,2026-03-05,50,0,no_action,6955,363700,6061.666666666667,157,0,0,50,245,True
primary_24h,2026-03-05,50,0,greedy,6955,363700,6061.666666666667,157,0,0,50,245,True
primary_24h,2026-03-05,50,0,optimized,6955,363700,6061.666666666667,157,0,0,50,245,True
primary_24h,2026-03-05,50,0,oracle,6955,363700,6061.666666666667,157,0,0,50,245,True
primary_24h,2026-03-05,50,1,no_action,6955,363700,6061.666666666667,157,0,0,50,245,True
primary_24h,2026-03-05,50,1,greedy,6955,363700,6061.666666666667,157,0,0,50,245,True
primary_24h,2026-03-05,50,1,optimized,6955,363700,6061.666666666667,157,0,0,50,245,True
primary_24h,2026-03-05,50,1,oracle,6955,363700,6061.666666666667,157,0,0,50,245,True
primary_24h,2026-03-05,50,2,no_action,6955,363700,6061.666666666667,157,0,0,50,245,True
primary_24h,2026-03-05,50,2,greedy,6855,357700,5961.666666666667,107,50,2,0,245,True
primary_24h,2026-03-05,50,2,optimized,6855,357700,5961.666666666667,107,50,2,0,245,True
primary_24h,2026-03-05,50,2,oracle,6855,357700,5961.666666666667,107,50,2,0,245,True
primary_24h,2026-03-05,50,5,no_action,6955,363700,6061.666666666667,157,0,0,50,245,True
primary_24h,2026-03-05,50,5,greedy,6855,357700,5961.666666666667,107,50,2,0,245,True
primary_24h,2026-03-05,50,5,optimized,6855,357700,5961.666666666667,107,50,2,0,245,True
primary_24h,2026-03-05,50,5,oracle,6855,357700,5961.666666666667,107,50,2,0,245,True
primary_24h,2026-03-05,50,10,no_action,6955,363700,6061.666666666667,157,0,0,50,245,True
primary_24h,2026-03-05,50,10,greedy,6855,357700,5961.666666666667,107,50,2,0,245,True
primary_24h,2026-03-05,50,10,optimized,6855,357700,5961.666666666667,107,50,2,0,245,True
primary_24h,2026-03-05,50,10,oracle,6855,357700,5961.666666666667,107,50,2,0,245,True
primary_24h,2026-03-05,50,20,no_action,6955,363700,6061.666666666667,157,0,0,50,245,True
primary_24h,2026-03-05,50,20,greedy,6855,357700,5961.666666666667,107,50,2,0,245,True
primary_24h,2026-03-05,50,20,optimized,6855,357700,5961.666666666667,107,50,2,0,245,True
primary_24h,2026-03-05,50,20,oracle,6855,357700,5961.666666666667,107,50,2,0,245,True
primary_24h,2026-03-05,50,40,no_action,6955,363700,6061.666666666667,157,0,0,50,245,True
primary_24h,2026-03-05,50,40,greedy,6855,357700,5961.666666666667,107,50,2,0,245,True
primary_24h,2026-03-05,50,40,optimized,6855,357700,5961.666666666667,107,50,2,0,245,True
primary_24h,2026-03-05,50,40,oracle,6855,357700,5961.666666666667,107,50,2,0,245,True
primary_24h,2026-03-05,100,0,no_action,6955,363700,6061.666666666667,157,0,0,100,245,True
primary_24h,2026-03-05,100,0,greedy,6955,363700,6061.666666666667,157,0,0,100,245,True
primary_24h,2026-03-05,100,0,optimized,6955,363700,6061.666666666667,157,0,0,100,245,True
primary_24h,2026-03-05,100,0,oracle,6955,363700,6061.666666666667,157,0,0,100,245,True
primary_24h,2026-03-05,100,1,no_action,6955,363700,6061.666666666667,157,0,0,100,245,True
primary_24h,2026-03-05,100,1,greedy,6955,363700,6061.666666666667,157,0,0,100,245,True
primary_24h,2026-03-05,100,1,optimized,6955,363700,6061.666666666667,157,0,0,100,245,True
primary_24h,2026-03-05,100,1,oracle,6955,363700,6061.666666666667,157,0,0,100,245,True
primary_24h,2026-03-05,100,2,no_action,6955,363700,6061.666666666667,157,0,0,100,245,True
primary_24h,2026-03-05,100,2,greedy,6797,354220,5903.666666666667,78,79,2,21,245,True
primary_24h,2026-03-05,100,2,optimized,6797,354220,5903.666666666667,78,79,2,21,245,True
primary_24h,2026-03-05,100,2,oracle,6791,354220,5903.666666666667,78,82,2,18,245,True
primary_24h,2026-03-05,100,5,no_action,6955,363700,6061.666666666667,157,0,0,100,245,True
primary_24h,2026-03-05,100,5,greedy,6755,351700,5861.666666666667,78,100,3,0,245,True
primary_24h,2026-03-05,100,5,optimized,6755,351700,5861.666666666667,78,100,3,0,245,True
primary_24h,2026-03-05,100,5,oracle,6755,352060,5867.666666666667,78,100,3,0,245,True
primary_24h,2026-03-05,100,10,no_action,6955,363700,6061.666666666667,157,0,0,100,245,True
primary_24h,2026-03-05,100,10,greedy,6755,351700,5861.666666666667,78,100,3,0,245,True
primary_24h,2026-03-05,100,10,optimized,6755,351700,5861.666666666667,78,100,3,0,245,True
primary_24h,2026-03-05,100,10,oracle,6755,352060,5867.666666666667,78,100,3,0,245,True
primary_24h,2026-03-05,100,20,no_action,6955,363700,6061.666666666667,157,0,0,100,245,True
primary_24h,2026-03-05,100,20,greedy,6755,351700,5861.666666666667,78,100,3,0,245,True
primary_24h,2026-03-05,100,20,optimized,6755,351700,5861.666666666667,78,100,3,0,245,True
primary_24h,2026-03-05,100,20,oracle,6755,352060,5867.666666666667,78,100,3,0,245,True
primary_24h,2026-03-05,100,40,no_action,6955,363700,6061.666666666667,157,0,0,100,245,True
primary_24h,2026-03-05,100,40,greedy,6755,351700,5861.666666666667,78,100,3,0,245,True
primary_24h,2026-03-05,100,40,optimized,6755,351700,5861.666666666667,78,100,3,0,245,True
primary_24h,2026-03-05,100,40,oracle,6755,352060,5867.666666666667,78,100,3,0,245,True
primary_24h,2026-03-05,200,0,no_action,6955,363700,6061.666666666667,157,0,0,200,245,True
primary_24h,2026-03-05,200,0,greedy,6955,363700,6061.666666666667,157,0,0,200,245,True
primary_24h,2026-03-05,200,0,optimized,6955,363700,6061.666666666667,157,0,0,200,245,True
primary_24h,2026-03-05,200,0,oracle,6955,363700,6061.666666666667,157,0,0,200,245,True
primary_24h,2026-03-05,200,1,no_action,6955,363700,6061.666666666667,157,0,0,200,245,True
primary_24h,2026-03-05,200,1,greedy,6955,363700,6061.666666666667,157,0,0,200,245,True
primary_24h,2026-03-05,200,1,optimized,6955,363700,6061.666666666667,157,0,0,200,245,True
primary_24h,2026-03-05,200,1,oracle,6955,363700,6061.666666666667,157,0,0,200,245,True
primary_24h,2026-03-05,200,2,no_action,6955,363700,6061.666666666667,157,0,0,200,245,True
primary_24h,2026-03-05,200,2,greedy,6797,354220,5903.666666666667,78,79,2,121,245,True
primary_24h,2026-03-05,200,2,optimized,6797,354220,5903.666666666667,78,79,2,121,245,True
primary_24h,2026-03-05,200,2,oracle,6791,354220,5903.666666666667,78,82,2,118,245,True
primary_24h,2026-03-05,200,5,no_action,6955,363700,6061.666666666667,157,0,0,200,245,True
primary_24h,2026-03-05,200,5,greedy,6625,341180,5686.333333333333,72,188,5,12,245,True
primary_24h,2026-03-05,200,5,optimized,6625,341180,5686.333333333333,72,188,5,12,245,True
primary_24h,2026-03-05,200,5,oracle,6555,342860,5714.333333333333,57,200,5,0,245,True
primary_24h,2026-03-05,200,10,no_action,6955,363700,6061.666666666667,157,0,0,200,245,True
primary_24h,2026-03-05,200,10,greedy,6601,339700,5661.666666666667,72,200,6,0,245,True
primary_24h,2026-03-05,200,10,optimized,6601,339700,5661.666666666667,72,200,6,0,245,True
primary_24h,2026-03-05,200,10,oracle,6555,342860,5714.333333333333,57,200,5,0,245,True
primary_24h,2026-03-05,200,20,no_action,6955,363700,6061.666666666667,157,0,0,200,245,True
primary_24h,2026-03-05,200,20,greedy,6601,339700,5661.666666666667,72,200,6,0,245,True
primary_24h,2026-03-05,200,20,optimized,6601,339700,5661.666666666667,72,200,6,0,245,True
primary_24h,2026-03-05,200,20,oracle,6555,342860,5714.333333333333,57,200,5,0,245,True
primary_24h,2026-03-05,200,40,no_action,6955,363700,6061.666666666667,157,0,0,200,245,True
primary_24h,2026-03-05,200,40,greedy,6601,339700,5661.666666666667,72,200,6,0,245,True
primary_24h,2026-03-05,200,40,optimized,6601,339700,5661.666666666667,72,200,6,0,245,True
primary_24h,2026-03-05,200,40,oracle,6555,342860,5714.333333333333,57,200,5,0,245,True
primary_24h,2026-03-05,400,0,no_action,6955,363700,6061.666666666667,157,0,0,400,245,True
primary_24h,2026-03-05,400,0,greedy,6955,363700,6061.666666666667,157,0,0,400,245,True
primary_24h,2026-03-05,400,0,optimized,6955,363700,6061.666666666667,157,0,0,400,245,True
primary_24h,2026-03-05,400,0,oracle,6955,363700,6061.666666666667,157,0,0,400,245,True
